"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
40175746401,9573,"drug_era any time prior through 0 days relative to index: Trichoderma viride allergenic extract",401,40175746,1,0
40175754401,9574,"drug_era any time prior through 0 days relative to index: Trichophyton rubrum allergenic extract",401,40175754,1,0
40175760401,9575,"drug_era any time prior through 0 days relative to index: Trichophyton schoenleinii allergenic extract",401,40175760,1,0
40175764401,9576,"drug_era any time prior through 0 days relative to index: Trichothecium roseum extract",401,40175764,1,0
40175775401,9577,"drug_era any time prior through 0 days relative to index: beef liver allergenic extract",401,40175775,1,0
40175783401,9578,"drug_era any time prior through 0 days relative to index: black olive allergenic extract",401,40175783,1,0
40175794401,9579,"drug_era any time prior through 0 days relative to index: bread mold fungus extract",401,40175794,1,0
40175801401,9580,"drug_era any time prior through 0 days relative to index: barley allergenic extract",401,40175801,1,0
40175802401,9581,"drug_era any time prior through 0 days relative to index: barley smut extract",401,40175802,1,0
40175806401,9582,"drug_era any time prior through 0 days relative to index: cotton allergenic extract",401,40175806,1,0
40175807401,9583,"drug_era any time prior through 0 days relative to index: cricket allergenic extract",401,40175807,1,0
40175808401,9584,"drug_era any time prior through 0 days relative to index: dill allergenic extract",401,40175808,1,0
40175833401,9585,"drug_era any time prior through 0 days relative to index: dog flea allergenic extract",401,40175833,1,0
40175834401,9586,"drug_era any time prior through 0 days relative to index: casein allergenic extract",401,40175834,1,0
40175835401,9587,"drug_era any time prior through 0 days relative to index: cat flea allergenic extract",401,40175835,1,0
40175840401,9588,"drug_era any time prior through 0 days relative to index: duck allergenic extract",401,40175840,1,0
40175841401,9589,"drug_era any time prior through 0 days relative to index: cherry allergenic extract",401,40175841,1,0
40175842401,9590,"drug_era any time prior through 0 days relative to index: eggplant allergenic extract",401,40175842,1,0
40175843401,9591,"drug_era any time prior through 0 days relative to index: lamb allergenic extract",401,40175843,1,0
40175853401,9592,"drug_era any time prior through 0 days relative to index: house fly extract",401,40175853,1,0
40175863401,9593,"drug_era any time prior through 0 days relative to index: mackerel allergenic extract",401,40175863,1,0
40175864401,9594,"drug_era any time prior through 0 days relative to index: goat milk allergenic extract",401,40175864,1,0
40175865401,9595,"drug_era any time prior through 0 days relative to index: goose allergenic extract",401,40175865,1,0
40175868401,9596,"drug_era any time prior through 0 days relative to index: green bell pepper allergenic extract",401,40175868,1,0
40175869401,9597,"drug_era any time prior through 0 days relative to index: green olive allergenic extract",401,40175869,1,0
40175870401,9598,"drug_era any time prior through 0 days relative to index: fig allergenic extract",401,40175870,1,0
40175871401,9599,"drug_era any time prior through 0 days relative to index: oat allergenic extract",401,40175871,1,0
40175872401,9600,"drug_era any time prior through 0 days relative to index: oat loose smut extract",401,40175872,1,0
40175884401,9601,"drug_era any time prior through 0 days relative to index: sardine allergenic extract",401,40175884,1,0
40175889401,9602,"drug_era any time prior through 0 days relative to index: pumpkin allergenic extract",401,40175889,1,0
40175898401,9603,"drug_era any time prior through 0 days relative to index: oyster allergenic extract",401,40175898,1,0
40175899401,9604,"drug_era any time prior through 0 days relative to index: Pacific halibut allergenic extract",401,40175899,1,9.45798183140645e-05
40175900401,9605,"drug_era any time prior through 0 days relative to index: polidocanol",401,40175900,1,0
40175911401,9606,"drug_era any time prior through 0 days relative to index: rabbit allergenic extract",401,40175911,1,0
40175912401,9607,"drug_era any time prior through 0 days relative to index: radish allergenic extract",401,40175912,1,0
40175916401,9608,"drug_era any time prior through 0 days relative to index: red currant allergenic extract",401,40175916,1,0
40175917401,9609,"drug_era any time prior through 0 days relative to index: smelt allergenic extract",401,40175917,1,0
40175931401,9610,"drug_era any time prior through 0 days relative to index: red snapper allergenic extract",401,40175931,1,0
40175932401,9611,"drug_era any time prior through 0 days relative to index: mosquito allergenic extract",401,40175932,1,0
40175933401,9612,"drug_era any time prior through 0 days relative to index: perch allergenic extract",401,40175933,1,0
40175938401,9613,"drug_era any time prior through 0 days relative to index: venison allergenic extract",401,40175938,1,0
40175939401,9614,"drug_era any time prior through 0 days relative to index: wheat loose smut extract",401,40175939,1,0
40175951401,9615,"drug_era any time prior through 0 days relative to index: white catfish allergenic extract",401,40175951,1,0
40175955401,9616,"drug_era any time prior through 0 days relative to index: white-rot fungus extract",401,40175955,1,0
40175959401,9617,"drug_era any time prior through 0 days relative to index: thyme allergenic extract",401,40175959,1,0
40175970401,9618,"drug_era any time prior through 0 days relative to index: squash allergenic extract",401,40175970,1,0
40175971401,9619,"drug_era any time prior through 0 days relative to index: stemphylium sarciniforme extract",401,40175971,1,0
40175983401,9620,"drug_era any time prior through 0 days relative to index: trout allergenic extract",401,40175983,1,0
40175984401,9621,"drug_era any time prior through 0 days relative to index: turkey allergenic extract",401,40175984,1,0
40175985401,9622,"drug_era any time prior through 0 days relative to index: turnip allergenic extract",401,40175985,1,4.03647098708544e-05
40175995401,9623,"drug_era any time prior through 0 days relative to index: Echinacea pallida root extract",401,40175995,1,0
40176004401,9624,"drug_era any time prior through 0 days relative to index: English sole allergenic extract",401,40176004,1,0
40176021401,9625,"drug_era any time prior through 0 days relative to index: Hawthorn Flower Extract",401,40176021,1,0
40176125401,9626,"drug_era any time prior through 0 days relative to index: Penicillium italicum extract",401,40176125,1,0
40176129401,9627,"drug_era any time prior through 0 days relative to index: Penicillium roquefortii allergenic extract",401,40176129,1,0
40176150401,9628,"drug_era any time prior through 0 days relative to index: Northern pike allergenic extract",401,40176150,1,0
40176152401,9629,"drug_era any time prior through 0 days relative to index: Passalora fulva extract",401,40176152,1,0
40176157401,9630,"drug_era any time prior through 0 days relative to index: Phoma glomerata allergenic extract",401,40176157,1,0
40176165401,9631,"drug_era any time prior through 0 days relative to index: Pleospora herbarum extract",401,40176165,1,0
40180818401,9632,"drug_era any time prior through 0 days relative to index: Sodium chlorite",401,40180818,1,0
40181642401,9633,"drug_era any time prior through 0 days relative to index: benzenesulfonic acid",401,40181642,1,0
40182120401,9634,"drug_era any time prior through 0 days relative to index: heme iron polypeptide",401,40182120,1,0
40183759401,9635,"drug_era any time prior through 0 days relative to index: HEPTANOIC ACID",401,40183759,1,0
40221981401,9636,"drug_era any time prior through 0 days relative to index: American basswood pollen extract",401,40221981,1,0
40222116401,9637,"drug_era any time prior through 0 days relative to index: Canada goldenrod pollen extract",401,40222116,1,0
40222289401,9638,"drug_era any time prior through 0 days relative to index: Cladosporium cladosporioides allergenic extract",401,40222289,1,0
40222391401,9639,"drug_era any time prior through 0 days relative to index: Tylosin",401,40222391,1,0
40222408401,9640,"drug_era any time prior through 0 days relative to index: black imported fire ant allergenic extract",401,40222408,1,0
40222431401,9641,"drug_era any time prior through 0 days relative to index: cabazitaxel",401,40222431,1,0
40222440401,9642,"drug_era any time prior through 0 days relative to index: dendryphiella vinosa allergenic extract",401,40222440,1,0
40222444401,9643,"drug_era any time prior through 0 days relative to index: denosumab",401,40222444,1,0
40222461401,9644,"drug_era any time prior through 0 days relative to index: cochliobolus spicifer allergenic extract",401,40222461,1,0
40222465401,9645,"drug_era any time prior through 0 days relative to index: epidermophyton floccosum allergenic extract",401,40222465,1,0
40222500401,9646,"drug_era any time prior through 0 days relative to index: rough cocklebur pollen extract",401,40222500,1,0
40223116401,9647,"drug_era any time prior through 0 days relative to index: Curvularia inequalis allergenic extract",401,40223116,1,2.83581222507681e-05
40223294401,9648,"drug_era any time prior through 0 days relative to index: Aspergillus flavus allergenic extract",401,40223294,1,0
40223750401,9649,"drug_era any time prior through 0 days relative to index: Eurotium herbariorum extract",401,40223750,1,0
40223799401,9650,"drug_era any time prior through 0 days relative to index: Geotrichum candidum allergenic extract",401,40223799,1,5.99335830151395e-05
40223846401,9651,"drug_era any time prior through 0 days relative to index: Fusarium compactum extract",401,40223846,1,0
40224069401,9652,"drug_era any time prior through 0 days relative to index: wheat stem rust extract",401,40224069,1,8.30330525666793e-05
40224137401,9653,"drug_era any time prior through 0 days relative to index: Aminopentamide",401,40224137,1,0
40224159401,9654,"drug_era any time prior through 0 days relative to index: alcaftadine",401,40224159,1,0
40224189401,9655,"drug_era any time prior through 0 days relative to index: Apiospora montagnei allergenic extract",401,40224189,1,0
